year,REGION,cmip6_tas_ssp126_Annual,cmip6_tas_ssp126_MAM,cmip6_tas_ssp126_JJAS,cmip6_tas_ssp126_SON,cmip6_tas_ssp126_DJF,cmip6_tas_ssp245_Annual,cmip6_tas_ssp245_MAM,cmip6_tas_ssp245_JJAS,cmip6_tas_ssp245_SON,cmip6_tas_ssp245_DJF,cmip6_tas_ssp370_Annual,cmip6_tas_ssp370_MAM,cmip6_tas_ssp370_JJAS,cmip6_tas_ssp370_SON,cmip6_tas_ssp370_DJF,cmip6_tas_ssp585_Annual,cmip6_tas_ssp585_MAM,cmip6_tas_ssp585_JJAS,cmip6_tas_ssp585_SON,cmip6_tas_ssp585_DJF,cmip6_pr_ssp126_Annual,cmip6_pr_ssp126_MAM,cmip6_pr_ssp126_JJAS,cmip6_pr_ssp126_SON,cmip6_pr_ssp126_DJF,cmip6_pr_ssp245_Annual,cmip6_pr_ssp245_MAM,cmip6_pr_ssp245_JJAS,cmip6_pr_ssp245_SON,cmip6_pr_ssp245_DJF,cmip6_pr_ssp370_Annual,cmip6_pr_ssp370_MAM,cmip6_pr_ssp370_JJAS,cmip6_pr_ssp370_SON,cmip6_pr_ssp370_DJF,cmip6_pr_ssp585_Annual,cmip6_pr_ssp585_MAM,cmip6_pr_ssp585_JJAS,cmip6_pr_ssp585_SON,cmip6_pr_ssp585_DJF,cmip6_tasmax_ssp126_Annual,cmip6_tasmax_ssp126_MAM,cmip6_tasmax_ssp126_JJAS,cmip6_tasmax_ssp126_SON,cmip6_tasmax_ssp126_DJF,cmip6_tasmax_ssp245_Annual,cmip6_tasmax_ssp245_MAM,cmip6_tasmax_ssp245_JJAS,cmip6_tasmax_ssp245_SON,cmip6_tasmax_ssp245_DJF,cmip6_tasmax_ssp370_Annual,cmip6_tasmax_ssp370_MAM,cmip6_tasmax_ssp370_JJAS,cmip6_tasmax_ssp370_SON,cmip6_tasmax_ssp370_DJF,cmip6_tasmax_ssp585_Annual,cmip6_tasmax_ssp585_MAM,cmip6_tasmax_ssp585_JJAS,cmip6_tasmax_ssp585_SON,cmip6_tasmax_ssp585_DJF,cmip6_tasmin_ssp126_Annual,cmip6_tasmin_ssp126_MAM,cmip6_tasmin_ssp126_JJAS,cmip6_tasmin_ssp126_SON,cmip6_tasmin_ssp126_DJF,cmip6_tasmin_ssp245_Annual,cmip6_tasmin_ssp245_MAM,cmip6_tasmin_ssp245_JJAS,cmip6_tasmin_ssp245_SON,cmip6_tasmin_ssp245_DJF,cmip6_tasmin_ssp370_Annual,cmip6_tasmin_ssp370_MAM,cmip6_tasmin_ssp370_JJAS,cmip6_tasmin_ssp370_SON,cmip6_tasmin_ssp370_DJF,cmip6_tasmin_ssp585_Annual,cmip6_tasmin_ssp585_MAM,cmip6_tasmin_ssp585_JJAS,cmip6_tasmin_ssp585_SON,cmip6_tasmin_ssp585_DJF,cmip6_ws_ssp126_Annual,cmip6_ws_ssp126_MAM,cmip6_ws_ssp126_JJAS,cmip6_ws_ssp126_SON,cmip6_ws_ssp126_DJF,cmip6_ws_ssp245_Annual,cmip6_ws_ssp245_MAM,cmip6_ws_ssp245_JJAS,cmip6_ws_ssp245_SON,cmip6_ws_ssp245_DJF,cmip6_ws_ssp370_Annual,cmip6_ws_ssp370_MAM,cmip6_ws_ssp370_JJAS,cmip6_ws_ssp370_SON,cmip6_ws_ssp370_DJF,cmip6_ws_ssp585_Annual,cmip6_ws_ssp585_MAM,cmip6_ws_ssp585_JJAS,cmip6_ws_ssp585_SON,cmip6_ws_ssp585_DJF
2024,ODISHA,-0.30402842,-0.3653581,0.34135598,-0.79511213,-0.70260704,0.45494053,0.26590416,0.94801104,0.029955838,0.0035869821,0.71177226,1.2432156,1.0557954,-0.57400674,0.5761719,0.44068733,0.44636,0.9837596,-1.0314864,0.59378153,0.4443787274347698,1.0459340408849032,0.35070798667887576,0.3690233131921118,-0.20890146364701437,-0.4747243323281109,0.27554493067766006,-0.34301642040120944,-1.438743667301301,-0.39247826666475855,0.05869385186595086,-0.4931230051959739,-1.3083965295324786,2.775651279125382,-0.334931062744423,-0.41934792480229305,-0.5198064131372258,-1.2089221038933111,0.3112908380357731,0.027042566060237024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,ODISHA,0.104203634,0.07420559,0.6439284,-0.041175224,-0.42768374,0.45673022,0.5918822,0.65558344,0.3339218,0.15741935,0.063785076,0.02108573,1.1221153,-0.9242127,-1.0190423,0.12410283,0.44557837,0.5075148,-1.005322,-0.31905112,-0.7662294103753143,-0.8700451155328235,-1.225843609252075,-0.40513218837599346,-0.1349437698986578,-0.252632123235432,-0.3439515235999713,-0.3802533894842208,-0.2405459501938971,0.23814057238416947,0.16362289398166285,1.9879118852193602,-2.2942212316849098,1.6284840302851977,-0.000982223274050666,0.826948414057472,0.6437725825895141,0.7319604661546002,2.0083519003512573,-0.45837490246696827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,ODISHA,0.5890528,0.5343609,1.3528024,-0.20424205,0.35796246,0.4146272,0.9629205,0.34235114,0.11698843,-0.12579459,-0.08369439,-0.9848541,1.1896042,-0.5103821,-0.66610587,0.18323441,-0.26459786,0.6955551,0.5452936,-0.2106246,-0.3701241073562623,0.5309024791422491,-1.9972908201667308,0.7766209276506291,-0.2415038276329881,0.22100707915192647,-0.01077972380616196,1.0548321413189972,-0.4345934031576137,-0.2029886546715063,0.09889006492002478,1.0453443215304303,-2.2608935713750524,2.4901248530003,-0.2609726550188191,0.15509715919271375,1.2078638247441946,0.4011411426909693,-1.0014663689134207,-0.06571876806651585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,ODISHA,0.37205642,-0.016738744,0.22707805,0.1370634,0.9169813,-0.31506863,-0.41905028,-0.07289072,-0.09029911,-0.60142595,-0.077215366,-0.891847,0.5089001,-0.21952462,0.19502863,0.03937418,-0.44247633,0.5728392,-0.69350946,0.2041366,0.11990664384050383,0.6488251691734883,0.6488115763210205,-0.6717919032670921,-0.06487997876239443,0.4948924581235229,-0.5190533174880859,1.6869889383824745,0.5284961382238542,0.006284948410095679,-0.036776988708780635,0.8997048063620672,-2.334528939250528,2.364648382016144,-0.425149416344483,0.44416761675740984,0.5978629119195735,0.2979291872990546,0.986863771082531,0.06497998961720124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,ODISHA,0.4965324,-0.005627443,1.235033,-0.60742605,0.77529323,0.13474071,0.009307674,0.6090843,0.18762447,-0.48837692,0.13867167,0.53433365,0.48492694,-0.24549758,-0.5901324,0.080201134,-0.10948668,0.74938506,0.3028067,-0.71339935,-0.7477491133679494,0.24164364871444455,-1.1838938566081296,-1.3605806115857497,-0.3873074303735863,0.7995257659848297,0.7361865588596561,0.20082258769303735,2.1937006118280062,0.05903125842089123,0.6034802943336925,-0.7811007560065337,1.1234494560336468,1.3861358989843389,0.6298436241098719,0.07092242831644667,-0.7316881458413802,-0.35293992331672686,-0.05398476608728759,1.5331303937320584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,ODISHA,0.46091905,-0.15488145,0.68901867,-0.27627578,1.332647,-0.01207264,-0.55757,0.76524484,-0.9001751,-0.0055985865,-0.14968318,-0.082561605,0.6843007,-0.7616476,-0.86359876,-0.5927106,-1.6024827,0.9137786,-1.1365843,-1.4494096,1.0065779258244016,3.966207087448488,0.3559973672309529,-0.12605446094923214,0.09408776759062701,0.7415470542710888,-0.38983479771533125,0.7932580033332647,2.457325518575381,-0.301179108198381,0.11048272598725738,-0.4861375339073141,-0.6065299373737422,1.1870232703538375,0.4162566748748487,1.7779405820520193,5.730249251034794,-0.20609431874329906,1.425869510142158,0.059686656851987846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,ODISHA,-0.3077622,-0.88814324,0.55565816,-0.89335847,-0.5716428,0.03988191,-0.19473583,0.63296527,-0.304785,-0.35271415,0.017692516,-0.00609066,0.35253444,0.011986847,-0.5983815,0.017534086,-0.44243363,0.9531338,-0.49111584,-0.22453706,0.7722073742802678,3.295073062842804,-0.40632172379648157,0.09509044267522061,0.09598710692401981,-0.6398163918213912,0.064209065270734,-1.0939892144054015,-0.7860598993613355,0.15173189442288107,-0.42087551029252485,-0.4425235420153675,0.14141391837104825,-1.3853122004743201,-0.16065709552518712,0.39605203942501543,0.532033490131648,-0.3535386201471918,0.9809538539221879,0.41615132340751804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,ODISHA,-0.044618472,0.3743801,-0.4419332,-0.28272167,0.16346566,0.44760507,-1.502931,1.7845428,1.1559292,0.18082576,0.70878696,-0.10155392,1.5453621,0.6988854,0.58405304,0.10790121,-0.1865355,1.1507673,-0.4787254,-1.0039096,0.6679317971998616,0.4684220995980795,2.0577315973172294,-0.18752009159208516,-0.35761627190769824,-0.8639959720976219,1.524729405643491,-2.7938241181226955,-1.4833478184064328,0.1361626762228578,-0.9045115980827657,0.7404703288003305,-3.025160343291702,0.017277652042013276,-0.20594260238495035,-0.8729078497792133,-0.22285815211164864,-2.019642702701578,-0.9422500940311316,0.2821904498174472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,ODISHA,0.24885952,0.36232838,0.8084646,-0.85176,-0.2816619,0.46494734,0.91018665,0.73523104,-0.80497694,0.3569287,-0.054119274,-0.22110935,0.16134822,-0.50633764,0.15022169,0.6042351,0.41742864,1.1859156,0.19128893,0.24624489,-0.5379073796335181,-0.13901877342785396,-0.6867219647367254,-0.9081216266758796,0.3640636401603046,-0.18497963053740296,-0.49817612909938264,0.8083767901137796,-1.1333897186614204,-0.17788309302013533,1.1223816058400347,1.5788924870563859,1.4323915469979671,0.6123007607795168,0.5782120846471605,-0.23248731305949316,0.5114220751765673,-1.7830733365368914,1.3008864066928714,-0.495185677612312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,ODISHA,-0.14687306,0.111766726,-0.09612309,-0.846967,0.012588687,-0.020042941,-0.36569715,0.21855088,-0.2654216,0.023836015,0.47357577,-0.14981516,1.437404,0.4177435,-0.18073553,0.4993824,-0.34597775,1.0159664,-0.43204996,1.0351129,1.8537076682477998,0.5331894817677197,4.641401058339502,0.9016931908256403,-0.05008333019018937,-0.454170077932529,0.5193872483787272,-0.37154150013324627,-1.4737655624359691,-0.4858666691414727,-0.2071522748231721,-0.10551993813222575,0.1815421547394024,-0.9232038281918499,-0.1642164489512343,1.7142987083267305,7.1563402686916415,-0.46338684181221446,0.6234701450949108,-0.48487004273096934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,ODISHA,0.18971789,0.09129666,0.64438516,-0.4532442,-0.076076485,0.50528663,-0.1259165,0.77852315,0.124940015,1.1491538,0.69538474,0.9528555,0.5639697,0.7433806,0.49754125,0.04233804,-0.0012795596,-0.256597,0.42485917,0.17004587,0.8969009351445146,4.382045433792233,-0.6924891102688575,0.4331077554887707,-0.46469199504451825,-1.139022211221477,0.03489368121779977,-3.321504057299565,0.041620222280013795,-0.3111740009046068,0.12258392761006527,-0.5519912272078565,1.761470118866284,-1.1483135199204455,-0.2644560939657669,0.4268674260817618,2.213545122003563,0.7738266401887823,-1.1969563660084144,-0.1413619911220199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,ODISHA,0.47072846,-0.109280065,1.230414,-0.13403212,0.64810365,0.5246002,0.28090572,0.52447563,-0.109208085,1.3512084,0.73754567,1.6625688,1.068737,-0.5316155,0.059983663,-0.2035966,0.39529002,0.36036295,-1.476258,-1.0819205,-0.707603960209125,-0.8079815746869075,-1.3360890504126377,-0.04037933160976765,-0.21845987422741295,0.6077227034247417,1.0297019823703948,1.7085562969432497,-0.6120049623381443,-0.3681349412301615,-0.5774385949342656,-0.3597895861715612,-0.7295938764446352,-0.7524599738196467,-0.3535939185125798,1.6716548604643795,-0.5154839815094585,2.9187245686040675,3.5376456379335592,-0.39286435082856835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,ODISHA,0.18351203,0.14709711,0.59028417,-0.12648182,-0.1608982,0.44185674,0.36864486,0.48461068,0.110857576,0.8145002,0.38241097,0.66296285,0.9559638,-0.3294917,-0.32354775,-0.47301748,-1.3167622,0.5715214,-0.79928386,-0.59128666,0.29373556807863416,2.8472490238256056,-1.2752909176169904,-0.2946184694004852,0.24083695009733547,-0.9369528604947925,0.294284864837866,-1.6279158710778223,-1.4982076402695594,-0.4737629023906634,-1.0533951050628527,-0.8817974212154581,-2.200405864715668,-0.43349699040528006,0.6510428204251286,0.13286924962040442,2.6998745244154003,-1.8175296190807317,0.14807114573739263,-0.008490922158632709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,ODISHA,0.22812295,-0.26806659,0.5563221,0.11871129,0.40709823,1.1361314,0.7979911,1.6808459,1.066573,1.0078396,0.53773415,1.4611654,1.0837494,-0.47016945,-0.5378827,0.6806345,-0.51254576,2.0082412,0.7074939,-0.5033007,1.126341957470986,3.346444936185527,1.8806977906794753,-1.2863037530218853,-0.16318080190310863,-1.2339583218251968,-0.19073898275931675,-2.3500659672832427,-1.3085980143567688,-0.2516770503651502,0.015442921006544777,-0.8577880098713372,-0.44749730647786945,1.7039458282052091,-0.3373612014770416,-1.942424218714409,-0.23018413786293465,-4.417182234852026,-1.3679937726500375,-0.2851048306996138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,ODISHA,0.95646274,0.77564216,1.4519472,0.7399959,0.62948287,0.4663354,0.29653892,0.9024712,0.16969298,0.34384847,-0.04028394,0.31673428,0.08787515,-0.5451083,-0.18646902,-0.079663664,0.39871904,0.7295296,-1.585403,-0.7474306,-1.098747878671833,-0.05866987201369,-2.788835171887723,-0.7837104388679544,0.30658246640884773,1.1097720358672782,-0.6468858812411304,3.620990922037019,-0.44736146576684754,0.5853797587011847,0.3506497795924202,-0.1407441015103153,0.832512420498524,0.7726192074596737,-0.3925313576047571,0.6363478093117862,-0.2035589123257678,1.131242261317141,1.4515174252759164,-0.3508072663944047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,ODISHA,0.3465988,-0.48343983,0.82532686,-0.20017967,0.86950976,0.2285989,0.26399538,1.0092425,-0.79234856,-0.35996178,0.06481584,-0.6907003,1.1810025,-0.12336043,-0.8892597,0.11084144,-0.5414408,0.9022907,0.09082692,-0.52144235,2.6401533101628734,10.462032556419768,-0.9882486058899712,1.225991580745336,0.6322002925709375,0.719371813682305,0.6232368363723135,0.35166908640412403,1.8859797694976783,-0.1911394336048135,0.09117156618334692,-0.3792435359084834,1.3641401354312694,-1.6281490061094885,0.44617945538571163,-1.4527955800657015,-0.08918688707773481,-3.1088780979983235,-1.3241084762760484,-0.35497582359775554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,ODISHA,0.5882972,0.84464,0.7967188,0.76338506,0.11380373,0.165853,0.3966795,0.4204248,-0.31248286,-0.19448379,0.47646958,0.8392931,0.7760028,-0.2760831,-0.028131137,0.95346653,0.2749779,1.4611276,0.9822243,0.9711364,-0.47321342080125306,-0.8816422177603638,0.1361718258814474,-1.626564169643822,0.35441202069237715,0.6455511316862845,-0.7238190415700504,-0.1752257031902589,3.677386989525241,-0.1843207216065079,0.49412860731999186,-0.23849552214949934,2.5056443171763285,-0.7972412749348519,-0.45999207795481184,-0.7592071909803038,0.20269551867689717,-1.6772367917724698,-0.658166233676615,-0.39277020979275246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,ODISHA,0.6035719,0.48162192,0.8551536,0.16169813,0.8042652,0.815402,0.30328766,0.9648176,1.1635462,0.7542752,0.73069,0.19668096,1.2703422,0.63527,0.4599352,0.7850875,0.67658556,1.1292113,0.18170184,0.9931232,-0.33777447447167674,0.4783982733114135,-0.7456605106695204,-0.5130246076927555,-0.2782316330288161,-1.1033600483398842,-0.41062357647427644,-1.5495140184171303,-1.5746153870525652,-0.4400874011486917,-0.9554014627217663,-0.25651793583225885,-1.293738830721139,-1.4907547888685053,-0.3771370738788871,-0.24983226626408697,-0.6372239258339617,0.49248123457870374,-0.7663540273491248,-0.17092415710302766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,ODISHA,0.94473743,0.3993071,1.3231022,0.6611445,1.1154298,0.7730239,0.49881345,1.0397938,0.8679685,0.38378677,0.58350277,0.9295796,0.78611714,-0.08360434,0.284472,0.61747205,0.6332186,1.0595256,-0.06933895,0.5396856,-1.0020129927293768,1.5573658136770767,-3.5165737621167934,-0.7299516711319093,-0.03437321584481571,-1.5004610341829847,-0.46547873866118544,-3.0426853623318255,-1.6918158112230783,0.12252884590848548,0.6775762054559985,-0.5546599802692233,2.8030377300619094,-0.314413974875329,-0.2713654308583671,-0.030666496965782622,0.58036720806405,0.4088605405875508,-0.9599333357400579,-0.182023429150604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,ODISHA,0.7246412,1.1607789,0.39588127,0.034421388,1.1764759,1.156426,1.6692293,1.331488,0.0647047,0.95864683,0.30190778,0.9842893,0.42047843,-0.46969366,-0.4693487,0.50228375,-0.25285482,1.4069915,0.43401644,0.07852201,-0.2804281716647859,1.5502884238802523,-0.9141653212499345,-1.3096177766773,-0.25931644918865765,-0.6293621000010451,-0.5401186856775075,-1.1846107184780925,-0.21324008176191858,-0.29677577802760735,0.733457695998184,0.6583928633379592,0.2573834960432196,1.8320105291722297,-0.05109215350085936,0.148842837693316,0.7700063514077049,-2.1101476742422656,2.7425942260473115,-0.24575154130279458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,ODISHA,0.222683,-0.20829414,0.33637112,-0.3272054,0.68674845,0.32298484,0.28050864,0.5461074,0.25656977,0.12898332,0.15985508,0.10642246,0.4511308,0.22353314,-0.38648435,0.55553716,0.4144651,1.5152501,-0.08976535,0.027080238,0.4276960420967082,3.319917329643765,-0.40415263435367826,-0.7325211259368913,-0.48120988893274547,-0.22879733133333718,0.15095261740076413,0.37209226745463386,-1.263636932877763,-0.25331399512435726,-0.06163924110708559,0.35236611149157154,-0.02568917293178033,-0.3570403849325281,-0.2889479468343412,-0.7714741209750836,-0.726953834430125,-1.7126387598084545,0.30404215246775124,-0.4126497916204584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,ODISHA,1.0776067,1.4644647,1.5699015,-0.38326156,0.7471376,0.6399102,0.29710186,1.0167022,0.27381164,0.6084715,0.7295844,0.20301491,1.7123832,0.79846185,-0.075259306,1.2694277,0.95429665,2.083615,0.6614754,0.93731105,-1.1643390040519253,-0.23362088934496356,-2.159263230043638,-1.2756734743149252,-0.37236906280707716,-0.9528681123428034,0.5565544426164194,-2.418109245918576,-1.2061469413307984,-0.04446528546906847,-1.029864649970384,-0.6786144789346761,-2.4092038877033612,0.03661901374642054,-0.07377013966510265,-1.8394019311242882,-0.6468740907859126,-4.034586407350518,-1.314100262142473,-0.10798167306018774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,ODISHA,0.51730174,0.7967196,-0.48175007,1.0309432,1.237967,1.313246,1.3024831,1.5812079,0.6572175,1.3248993,0.7502411,0.69899845,1.5252762,-0.30293083,0.4884261,1.0921016,1.1148134,1.6203067,-0.6519873,1.5549881,1.458398484117856,1.644900845127499,4.379106846879527,-1.2938548318444911,-0.32548596812716313,-1.8900247163760513,-0.8004331101921462,-3.7644383950669376,-1.4071987164587534,-0.25099553884036063,-0.8021086850174759,-0.3620859484108462,-0.678706639607208,-1.6151978899847577,-0.44165322964649095,0.5706966904983695,0.2859417421643503,-1.2348870025236742,3.8231768670804547,-0.10403051673728798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,ODISHA,0.33613747,0.2223031,0.54323536,-0.52828795,0.70485824,0.29808164,-0.61049926,0.9263441,0.20516992,0.0969887,0.8231287,0.52158487,0.9789563,0.75741524,0.9056865,0.8900913,0.5606495,1.7788433,0.08690538,0.38877338,0.027122197113490502,0.543597950764525,0.9237417443476013,-1.3226888706542208,-0.46659942553973793,1.25439345506817,3.491675486981433,0.6691214301181585,0.8806163848688275,-0.41113439437172733,0.10181276828174943,0.1553836658525848,1.0708247896993057,-1.405728454120591,0.1163973495066783,-0.6355409779589167,-0.45117212661548345,-0.4213151489944427,-1.2809510837544578,-0.35993100673958855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,ODISHA,0.24297999,0.6366327,0.40489188,-0.53203773,-0.094653435,0.27079573,0.08939921,0.14565897,-0.37346974,0.8409961,0.34282422,-0.102604166,0.88577324,-0.1783698,0.2469808,1.3924903,0.64384735,2.2744415,1.266809,0.7448285,0.5507798675153022,0.627704082366739,0.11555013257746584,1.7462853139636556,-0.44474337884587833,1.097061981371179,0.052967482084223076,2.221530126660661,1.5179540625283372,-0.2908939702209589,-0.033154591822364896,0.4640742748891285,0.5199707344639404,-0.9531590644340628,-0.462557612999591,-1.2683720802082417,0.45987762613010785,-2.9134836274966336,-1.3130671079971126,-0.31239084375302195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,ODISHA,0.7205265,1.2671702,0.4878203,0.070554934,1.02823,0.6280067,0.18309587,0.82451344,0.35727593,1.0128574,0.48035088,0.9080871,1.126132,-0.6631918,-0.4065113,1.4496472,1.4890866,1.7777171,0.93450564,1.1085137,-0.11516914843517913,-0.5270085485226315,-0.2074543720211866,0.6845839622137527,-0.36188125753022027,-1.2823777703762578,2.4558244952128927,-4.530067883540831,-1.1742507170570045,-0.48201642054781935,0.7934263880374506,-0.7375898738671706,1.8163676609582247,1.3530084492992847,-0.01385636105067058,-0.7738234421532796,-0.4192015441700676,-1.8488178328578795,0.10077525572563632,-0.38053458420786435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,ODISHA,0.92678857,0.9438683,1.2433896,0.26239252,0.7071874,0.40137863,0.05432305,0.99474734,-0.5575893,0.8482877,0.66580564,-0.32956165,1.7088877,0.9900807,0.27512604,1.6965842,0.71368563,2.7093568,1.435709,1.2842906,-0.6185407843242912,-0.6278218809715304,-0.2219907839417312,-1.2157295837762478,-0.439283290176441,0.5380912484067183,1.7176141065039108,-0.35549891076336093,1.1825838806663274,-0.08126694977229589,-0.7354703783250365,0.4052008160996669,-2.6810156929735354,0.45464995663422053,-0.21960645680354798,-1.006600044242021,0.17118513996293588,-3.4628444988668345,0.6849688216233504,0.010705819787693744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,ODISHA,0.61181724,0.8290054,0.5057188,0.028451126,1.1575001,0.27703375,0.27695274,0.55808765,-0.36314774,0.19703797,0.9855126,0.77216804,1.7461565,-0.32901064,0.9031669,1.5458378,1.8797685,1.6924186,0.3412463,1.7035528,0.595675718212881,2.2136672139594027,-0.17811322083208497,0.6302251531297687,-0.27051665675526887,0.9527884695687636,1.2945881566371769,0.5594355076833932,1.9940493787651865,-0.3774126637512118,0.9410908236008938,0.7468655408041805,-0.4829728992843312,3.5644923262166577,-0.07572584648285922,0.4840922958474117,-0.7792203729045163,1.3858488066824832,1.1957494388467507,-0.4655072190059416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,ODISHA,-0.005297474,0.18218973,-0.021968735,-0.33553395,0.20375712,0.020943902,-0.34686735,0.7569781,-0.30175933,-0.66359603,0.9351244,1.0407538,1.6044421,0.9308179,-0.26015267,1.003777,0.60279006,1.3442497,1.2090174,0.5928352,1.451560396721636,2.0421455257161014,0.32104482763949926,3.044575618007741,0.13148848447914654,0.452323074488141,0.3293055472806382,1.1018047135030393,-0.06486258861301754,-0.030011865969568813,-1.7027800912483604,-0.8403441289883085,-3.9254346276958114,-0.9131360952149518,0.09584301157791712,-0.3132808318237281,0.6648077515292269,0.052302454498886694,-1.6075080821050745,-0.4830358054123183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,ODISHA,0.8679169,0.57947874,0.79645294,1.2129389,0.7246372,0.19403128,-0.9471779,0.85470873,0.30836678,0.71744233,1.0637362,1.4598712,1.6276007,-0.39736095,0.87285775,0.7200489,0.52340543,1.2423239,0.06056131,0.5338963,1.0651576210351932,2.7901493002210707,1.8715636010749856,-1.1808837451020249,0.1809056790348315,0.2644014433095291,1.3302840288628222,-1.5446303059650586,2.008689262778477,-0.3627571053482666,0.8107566661422522,0.3072367668229461,1.370368163545962,1.4348502338050264,0.2876331283901392,2.204585087979729,3.9563130916580755,1.343956783724818,3.040579133253982,-0.13504257131703176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,ODISHA,0.49698177,0.85787755,0.3651776,-0.20024392,0.5528364,1.236069,0.5953872,2.010911,0.91739684,0.9910006,0.36485144,-0.7388311,1.0103525,1.217642,-0.24823809,0.16755524,-0.01189572,0.51682115,-0.3572058,0.18501066,0.332226834826745,0.3825438640195581,2.094178759305239,-1.5819412185327757,-0.38620313167095155,-1.8478865540944145,0.4595568410291182,-5.264922352658352,-0.5950735934508877,-0.24934092273995695,-1.4540936043837436,0.6134087962948604,-3.896089719277004,-1.4618360138866124,0.1597846630942974,0.5572180424022536,2.539761599544844,-0.8765066934442493,0.6911488991297132,0.027535725588542084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,ODISHA,0.85690135,-0.16842629,1.430323,0.6134958,1.0686685,0.6376805,0.61856234,0.9405249,0.119289994,0.36499465,1.0335091,0.87283283,1.1500148,0.28840625,1.4324964,0.77457565,0.74356765,1.205781,0.73842406,0.3736331,-0.7933644277953372,-0.30516901181556194,-1.6013895397822748,-0.7128624194727623,0.3987529863087859,0.0010680516221322164,2.0792810644699147,-2.1773584944123296,0.9764278526199797,-0.2870055447390879,-0.05577285297287733,0.5568517945991935,-0.7068810009710342,0.5023570357240044,-0.4818152630728958,-0.4578034415109328,-0.989582795765483,0.2957318059872582,-1.1096696053662252,-0.1511088237855656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
